Pclass,Sex,Age,SibSp,Parch,Fare,Has_Cabin,Title,FamilySize,IsAlone,AgeGroup,FareGroup,Embarked_Q,Embarked_S,Survived
3,0,-0.17114656276346604,0.481287771858981,-0.444999501816175,-0.3638941353812749,0,0,0.07335229062787217,0,2,1,False,False,0
1,0,0.9640797113561487,0.481287771858981,-0.444999501816175,0.37271045319924306,1,0,0.07335229062787217,0,3,3,False,True,1
3,0,-0.7009188240192862,0.481287771858981,0.7107630931786129,-0.33900231365430855,0,0,0.7050506355744817,0,2,2,False,False,1
3,0,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,-0.3320751371690487,0,0,-0.5583460543187373,1,2,2,False,True,0
1,0,2.4020329919076606,-0.47908676070718687,-0.444999501816175,-0.018471050280679604,1,0,-0.5583460543187373,1,4,3,False,True,0
2,0,2.0993059854757634,-0.47908676070718687,-0.444999501816175,-0.4045755888009894,0,4,-0.5583460543187373,1,3,1,True,False,0
1,1,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,0.8638594460800392,1,1,-0.5583460543187373,1,2,3,False,True,1
3,0,-0.24682831437144034,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.4938323448141044,0,0,-0.5583460543187373,1,2,0,True,False,0
1,0,3.8399862724591727,-0.47908676070718687,-0.444999501816175,-0.06334012978665506,1,0,-0.5583460543187373,1,4,2,False,True,1
3,0,1.6452154758279174,-0.47908676070718687,-0.444999501816175,-0.5069616932683045,0,0,-0.5583460543187373,1,3,0,False,True,0
1,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,1,4,-0.5583460543187373,1,2,2,False,False,1
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.643343742842181,0,0,-0.5583460543187373,1,3,0,False,True,0
3,1,-1.5334180917070037,2.4020368369913165,1.8665256881734007,-0.1039403827005419,0,1,2.6001456704143098,0,0,2,False,True,0
2,1,-0.09546481115549173,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,1,-0.5583460543187373,1,2,1,False,True,1
3,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,0,0,-0.5583460543187373,1,2,1,False,True,0
2,0,0.13158044366843122,0.481287771858981,0.7107630931786129,-0.13584058141859578,0,0,0.7050506355744817,0,2,2,False,True,0
3,1,0.8883979597481743,-0.47908676070718687,5.333813473157765,0.12395270359585853,0,2,2.6001456704143098,0,3,3,False,True,0
3,0,-0.3225100659794147,0.481287771858981,-0.444999501816175,-0.3320751371690487,0,0,0.07335229062787217,0,2,2,False,True,0
3,0,-0.7009188240192862,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,0,0,-0.5583460543187373,1,2,0,False,True,0
1,1,-0.398191817587389,-0.47908676070718687,-0.444999501816175,0.6964646033160838,1,1,-0.5583460543187373,1,2,3,False,False,1
3,1,-2.063190352962824,2.4020368369913165,1.8665256881734007,-0.1039403827005419,0,1,2.6001456704143098,0,0,2,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,0.4489151945732318,0,0,-0.5583460543187373,1,2,3,False,True,1
3,1,-2.1577925424727917,1.4416623044251486,0.7107630931786129,-0.27101429013193984,0,1,1.3367489805210908,0,0,2,False,False,1
1,0,1.4181702210039946,0.481287771858981,-0.444999501816175,0.8400966980531545,1,0,0.07335229062787217,0,3,3,False,False,1
3,0,-0.7766005756272605,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
1,0,2.023624233867789,-0.47908676070718687,-0.444999501816175,0.04299386594019136,1,4,-0.5583460543187373,1,3,3,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.4973761668898736,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,-0.4738735691953633,-0.47908676070718687,-0.444999501816175,-0.4973761668898736,0,1,-0.5583460543187373,1,2,0,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
2,1,-0.8522823272352348,-0.47908676070718687,0.7107630931786129,-0.19867430616627776,0,1,0.07335229062787217,0,1,2,False,True,1
3,0,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,-0.4802989271761421,0,0,-0.5583460543187373,1,2,1,False,True,0
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.49197826659770355,0,1,-0.5583460543187373,1,2,0,True,False,1
3,1,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.5128429299046876,0,1,-0.5583460543187373,1,1,0,True,False,0
2,0,-0.398191817587389,1.4416623044251486,-0.444999501816175,0.7776651091438576,0,0,0.7050506355744817,0,2,3,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,0.20726219527640552,0.481287771858981,0.7107630931786129,-0.3436752094301593,0,2,0.7050506355744817,0,2,2,True,False,0
2,0,-0.4738735691953633,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,0
1,0,2.1749877370837374,-0.47908676070718687,1.8665256881734007,1.5466532327866422,1,0,0.7050506355744817,0,3,3,False,False,0
1,0,1.5695337242199432,1.4416623044251486,-0.444999501816175,1.940572353320187,0,4,0.7050506355744817,0,3,3,False,True,1
3,0,0.8127162081402,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,0,0,-0.5583460543187373,1,3,0,False,False,0
1,0,1.3424884693960202,-0.47908676070718687,-0.444999501816175,-0.1486489945402387,1,0,-0.5583460543187373,1,3,2,False,True,0
3,0,0.5099892017083028,-0.47908676070718687,-0.444999501816175,-0.4984240400841273,0,0,-0.5583460543187373,1,3,0,False,True,0
3,0,-0.7009188240192862,0.481287771858981,-0.444999501816175,-0.4901261217266795,0,0,0.07335229062787217,0,2,1,False,True,1
2,0,0.20726219527640552,1.4416623044251486,-0.444999501816175,0.7776651091438576,0,0,0.7050506355744817,0,2,3,False,True,0
2,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,1.039761462964123,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,3,1,False,True,0
1,1,0.5099892017083028,0.481287771858981,-0.444999501816175,0.3619958531207306,1,2,0.07335229062787217,0,3,3,False,True,1
2,1,0.8127162081402,0.481287771858981,0.7107630931786129,0.11066095413000272,0,2,0.7050506355744817,0,3,3,False,True,1
1,0,0.13158044366843122,0.481287771858981,-0.444999501816175,0.3619958531207306,1,0,0.07335229062787217,0,2,3,False,True,0
2,0,3.0831687563794294,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,0,-0.5583460543187373,1,4,1,False,True,0
2,0,0.13158044366843122,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,1
2,0,0.01805781625646974,-0.47908676070718687,-0.444999501816175,-0.643343742842181,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,0,0,-0.5583460543187373,1,1,0,False,True,0
3,0,-0.3603509417834018,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,1,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.453069690888562,0,1,-0.5583460543187373,1,1,1,False,True,1
3,1,1.039761462964123,0.481287771858981,6.4895760681525525,0.2633952389012912,0,2,3.8635423603075285,0,3,3,False,True,0
1,0,0.5099892017083028,-0.47908676070718687,0.7107630931786129,9.261749159619391,1,0,0.07335229062787217,0,3,3,False,False,1
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.4860177628008696,0,1,-0.5583460543187373,1,2,1,True,False,0
1,0,-0.17114656276346604,-0.47908676070718687,-0.444999501816175,0.8400966980531545,1,0,-0.5583460543187373,1,2,3,False,False,1
3,0,-0.7009188240192862,-0.47908676070718687,-0.444999501816175,-0.46499263182760675,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-1.155009333667132,4.322785902123652,1.8665256881734007,0.2633952389012912,0,0,3.8635423603075285,0,1,3,False,True,0
2,0,2.326351240299686,0.481287771858981,0.7107630931786129,0.11066095413000272,0,0,0.7050506355744817,0,3,3,False,True,0
2,0,-0.3225100659794147,0.481287771858981,1.8665256881734007,0.16052579808976314,0,0,1.3367489805210908,0,2,3,False,False,0
3,0,-1.155009333667132,3.3624113695574844,0.7107630931786129,0.12395270359585853,0,0,2.6001456704143098,0,1,3,False,True,0
3,0,-0.7766005756272605,-0.47908676070718687,-0.444999501816175,-0.44670705125334287,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,0,0,-0.5583460543187373,1,1,0,False,True,0
1,1,-1.0793275820591577,-0.47908676070718687,0.7107630931786129,3.442540042961893,1,1,0.07335229062787217,0,1,3,False,True,1
1,0,0.13158044366843122,0.481287771858981,-0.444999501816175,0.45866312196331827,1,0,0.07335229062787217,0,2,3,False,True,1
3,1,-1.9118268497468751,-0.47908676070718687,0.7107630931786129,-0.38395259366611184,0,1,0.07335229062787217,0,0,1,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,0.4489151945732318,0,0,-0.5583460543187373,1,2,3,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,0,0,-0.5583460543187373,1,2,0,False,False,0
1,0,2.326351240299686,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,0,4,-0.5583460543187373,1,3,2,False,True,0
2,0,1.7208972274358918,-0.47908676070718687,-0.444999501816175,-0.38234211696719433,0,0,-0.5583460543187373,1,3,1,False,True,0
3,0,1.1154432145720972,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,3,1,False,True,0
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.4938323448141044,0,1,-0.5583460543187373,1,2,0,True,False,1
1,0,1.4938519726119688,0.481287771858981,0.7107630931786129,1.5004134114084793,1,0,0.7050506355744817,0,3,3,False,False,0
3,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.4954428215130219,1,0,-0.5583460543187373,1,3,0,False,True,0
1,1,-0.8522823272352348,0.481287771858981,-0.444999501816175,3.7555003258397703,1,2,0.07335229062787217,0,1,3,False,False,1
1,0,0.43430745010032845,-0.47908676070718687,-0.444999501816175,-0.13511557690227635,1,0,-0.5583460543187373,1,2,2,False,True,1
3,1,-0.8522823272352348,-0.47908676070718687,0.7107630931786129,-0.3638941353812749,0,1,0.07335229062787217,0,1,1,False,False,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.4936699438024488,0,0,-0.5583460543187373,1,2,0,True,False,0
3,0,-0.24682831437144034,0.481287771858981,-0.444999501816175,-0.4914949302534906,0,0,0.07335229062787217,0,2,0,False,True,0
2,0,0.7370344565322257,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,0,0,-0.5583460543187373,1,3,2,False,True,0
2,1,1.1911249661800716,-0.47908676070718687,-0.444999501816175,-0.38234211696719433,0,2,-0.5583460543187373,1,3,1,False,True,1
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.13511557690227635,1,0,-0.5583460543187373,1,3,2,False,True,1
1,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,2.286641175776651,0,1,-0.5583460543187373,1,2,3,False,True,1
3,0,-0.3225100659794147,0.481287771858981,0.7107630931786129,-0.3485897733781164,0,3,0.7050506355744817,0,2,2,False,False,1
1,1,-0.398191817587389,-0.47908676070718687,-0.444999501816175,0.3137434192052645,1,1,-0.5583460543187373,1,2,3,False,False,1
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,1,0,-0.5583460543187373,1,3,2,False,True,0
1,0,1.4181702210039946,0.481287771858981,-0.444999501816175,0.3619958531207306,1,0,0.07335229062787217,0,3,3,False,True,1
3,0,-0.019783059547517415,-0.47908676070718687,-0.444999501816175,-0.4599988007191987,0,0,-0.5583460543187373,1,2,1,False,True,0
2,0,1.7208972274358918,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,3,1,False,True,0
3,0,-0.7766005756272605,-0.47908676070718687,-0.444999501816175,-0.4954428215130219,1,0,-0.5583460543187373,1,2,0,False,True,0
1,1,0.6613527049242514,-0.47908676070718687,-0.444999501816175,3.7555003258397703,1,1,-0.5583460543187373,1,3,3,False,False,1
2,1,-0.17114656276346604,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,1,1,-0.5583460543187373,1,2,1,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.3436752094301593,0,0,-0.5583460543187373,1,2,2,True,False,0
3,0,0.28294394688437985,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,0,0,-0.5583460543187373,1,2,0,False,True,0
2,1,-1.7604633465309265,-0.47908676070718687,0.7107630931786129,-0.005339768481102466,0,1,0.07335229062787217,0,0,3,False,True,1
3,0,-0.9279640788432092,0.481287771858981,-0.444999501816175,-0.5069616932683045,0,0,0.07335229062787217,0,1,0,False,True,0
2,0,0.35862569849235415,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,0
2,0,1.5695337242199432,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,3,1,False,True,0
1,0,-0.17114656276346604,0.481287771858981,-0.444999501816175,0.38326265226609996,1,0,0.07335229062787217,0,2,3,False,True,1
3,0,-0.7009188240192862,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,0,0,-0.5583460543187373,1,2,1,False,True,0
2,1,0.055898692060456896,2.4020368369913165,-0.444999501816175,-0.23734121370331285,0,2,1.3367489805210908,0,2,2,False,True,1
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.4937511443082766,0,1,-0.5583460543187373,1,2,0,True,False,1
2,0,-0.3225100659794147,0.481287771858981,-0.444999501816175,-0.14067394486072518,0,0,0.07335229062787217,0,2,2,False,True,0
3,1,-0.3225100659794147,0.481287771858981,-0.444999501816175,-0.4901261217266795,0,1,0.07335229062787217,0,2,1,False,True,0
1,1,-0.019783059547517415,-0.47908676070718687,-0.444999501816175,3.442540042961893,1,1,-0.5583460543187373,1,2,3,False,True,1
3,0,-1.3820545884910551,-0.47908676070718687,-0.444999501816175,-0.28011648016615787,0,0,-0.5583460543187373,1,0,2,False,False,0
2,0,0.01805781625646974,-0.47908676070718687,-0.444999501816175,-0.643343742842181,0,0,-0.5583460543187373,1,2,0,False,True,0
2,0,-0.4738735691953633,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,0
2,0,-0.4738735691953633,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.05762393535150457,-0.47908676070718687,-0.444999501816175,-0.3320751371690487,0,0,-0.5583460543187373,1,2,2,False,True,0
3,1,1.4181702210039946,0.481287771858981,3.022288283168189,0.02124373045060914,0,2,1.9684473254677004,0,3,3,False,True,0
1,0,0.43430745010032845,-0.47908676070718687,-0.444999501816175,9.261749159619391,1,0,-0.5583460543187373,1,2,3,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.06334012978665506,1,0,-0.5583460543187373,1,3,2,False,True,1
1,0,0.5099892017083028,0.481287771858981,-0.444999501816175,0.8810990868054263,1,0,0.07335229062787217,0,3,3,False,True,0
1,1,-0.6252370724113119,1.4416623044251486,1.8665256881734007,4.4292711896726065,1,1,1.9684473254677004,0,2,3,False,False,1
3,0,-0.398191817587389,0.481287771858981,-0.444999501816175,-0.3320751371690487,0,0,0.07335229062787217,0,2,2,False,True,0
3,0,0.13158044366843122,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,0,0,-0.5583460543187373,1,2,1,False,True,1
1,0,3.0831687563794294,0.481287771858981,0.7107630931786129,0.7293314747225637,1,4,0.7050506355744817,0,4,3,False,True,0
3,0,-1.0036458304511835,0.481287771858981,0.7107630931786129,-0.251841304029701,0,0,0.7050506355744817,0,1,2,False,True,0
2,1,0.055898692060456896,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,1,-0.5583460543187373,1,2,1,False,True,1
1,0,-0.7766005756272605,0.481287771858981,-0.444999501816175,0.38326265226609996,1,0,0.07335229062787217,0,2,3,False,True,0
3,0,0.13158044366843122,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,0
2,1,-1.9118268497468751,0.481287771858981,0.7107630931786129,-0.19867430616627776,0,1,0.7050506355744817,0,0,2,False,True,1
3,0,-1.7604633465309265,-0.47908676070718687,0.7107630931786129,-0.40215890707992474,1,3,0.07335229062787217,0,0,1,False,True,1
3,0,0.28294394688437985,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.4738735691953633,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
2,1,1.4181702210039946,0.481287771858981,1.8665256881734007,0.6133307521114585,0,2,1.3367489805210908,0,3,3,False,True,1
2,0,-2.1638470826014293,0.481287771858981,0.7107630931786129,-0.3630086631986768,0,3,0.7050506355744817,0,0,2,False,True,1
3,0,-0.09546481115549173,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,0,0,-0.5583460543187373,1,2,0,False,True,0
2,0,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.4210090245042294,0,0,-0.5583460543187373,1,1,1,False,True,0
3,0,0.35862569849235415,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
1,1,0.28294394688437985,-0.47908676070718687,-0.444999501816175,1.0290000081345854,1,4,-0.5583460543187373,1,2,3,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.3630086631986768,0,0,-0.5583460543187373,1,2,2,False,True,0
3,0,0.8883979597481743,-0.47908676070718687,-0.444999501816175,-0.5055928847414936,0,0,-0.5583460543187373,1,3,0,False,True,0
3,0,-0.7009188240192862,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0,0,-0.5583460543187373,1,2,0,False,False,1
1,1,0.5099892017083028,0.481287771858981,1.8665256881734007,1.6766707093799227,1,2,1.3367489805210908,0,3,3,False,True,1
3,0,-1.0036458304511835,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,0,0,-0.5583460543187373,1,1,0,False,True,0
1,1,1.6452154758279174,0.481287771858981,-0.444999501816175,0.8638594460800392,1,2,0.07335229062787217,0,3,3,False,True,1
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,0.12226102639111326,0,4,-0.5583460543187373,1,3,3,False,False,0
3,1,0.09373956786444405,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,1,-0.5583460543187373,1,2,0,True,False,0
3,0,-0.3225100659794147,0.481287771858981,-0.444999501816175,-0.17644083433248264,0,0,0.07335229062787217,0,2,2,True,False,0
3,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,-0.4816677357029531,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.398191817587389,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,1.4181702210039946,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,0,0,-0.5583460543187373,1,3,0,False,True,0
2,1,2.0993059854757634,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,1,2,-0.5583460543187373,1,3,1,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,0,0,-0.5583460543187373,1,2,0,False,False,0
2,1,1.8722607306518404,0.481287771858981,3.022288283168189,-0.19867430616627776,0,2,1.9684473254677004,0,3,2,False,True,1
3,0,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,1,0,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,1,0,-0.5583460543187373,1,2,0,True,False,0
3,1,-1.836145098138901,-0.47908676070718687,-0.444999501816175,-0.40215890707992474,0,1,-0.5583460543187373,1,0,1,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.4937511443082766,0,0,-0.5583460543187373,1,2,0,True,False,0
1,1,1.039761462964123,-0.47908676070718687,0.7107630931786129,3.442540042961893,1,2,0.07335229062787217,0,3,3,False,True,1
3,1,-1.2306910852751063,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0,1,-0.5583460543187373,1,1,0,False,False,1
1,1,-0.9279640788432092,0.481287771858981,-0.444999501816175,0.45866312196331827,1,2,0.07335229062787217,0,1,3,False,True,1
1,0,-0.019783059547517415,-0.47908676070718687,-0.444999501816175,-0.06334012978665506,1,0,-0.5583460543187373,1,2,2,False,True,0
3,0,-0.3225100659794147,0.481287771858981,1.8665256881734007,-0.1899742519704449,0,0,1.3367489805210908,0,2,2,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.4984240400841273,0,1,-0.5583460543187373,1,1,0,False,True,1
3,0,-1.609099843314978,3.3624113695574844,0.7107630931786129,-0.0802569018341079,0,3,2.6001456704143098,0,0,2,True,False,0
3,0,-2.138872104570798,0.481287771858981,1.8665256881734007,-0.2455579315549328,0,3,1.3367489805210908,0,0,2,False,True,1
1,0,1.2668067177880458,-0.47908676070718687,-0.444999501816175,0.8878657956244075,1,0,-0.5583460543187373,1,3,3,False,False,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,0
2,0,-1.0036458304511835,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,0,0,-0.5583460543187373,1,1,2,False,True,0
3,1,-0.5495553208033376,7.203909499822155,1.8665256881734007,0.7012979667582132,0,1,5.758637395147358,0,2,3,False,True,0
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.04988791265452059,0,0,-0.5583460543187373,1,3,2,False,False,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
2,0,0.7370344565322257,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,3,1,False,True,0
1,1,1.4938519726119688,-0.47908676070718687,-0.444999501816175,-0.1420427533875362,1,4,-0.5583460543187373,1,3,2,False,True,1
3,1,0.13158044366843122,-0.47908676070718687,-0.444999501816175,-0.4754655637340127,0,2,-0.5583460543187373,1,2,1,False,True,1
3,0,0.055898692060456896,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0,0,-0.5583460543187373,1,2,0,False,False,0
3,1,0.055898692060456896,0.481287771858981,0.7107630931786129,-0.17644083433248264,0,2,0.7050506355744817,0,2,2,False,True,0
2,0,0.35862569849235415,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,0
2,1,0.13158044366843122,0.481287771858981,0.7107630931786129,-0.13584058141859578,0,2,0.7050506355744817,0,2,2,False,True,1
1,0,-1.3820545884910551,0.481287771858981,1.8665256881734007,1.6766707093799227,1,3,1.3367489805210908,0,0,3,False,True,1
3,0,-2.182767520503423,-0.47908676070718687,0.7107630931786129,-0.47868651713184773,0,3,0.07335229062787217,0,0,1,False,False,1
3,0,-0.17114656276346604,-0.47908676070718687,-0.444999501816175,-0.5084929028067712,0,0,-0.5583460543187373,1,2,0,False,True,1
3,0,0.13158044366843122,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,0,0,-0.5583460543187373,1,2,0,False,True,0
1,0,0.7370344565322257,-0.47908676070718687,-0.444999501816175,-0.643343742842181,1,0,-0.5583460543187373,1,3,0,False,True,0
3,1,-0.8522823272352348,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,0,1,-0.5583460543187373,1,1,0,False,True,0
2,0,0.7370344565322257,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,3,1,False,True,0
1,1,0.28294394688437985,0.481287771858981,-0.444999501816175,0.38326265226609996,1,2,0.07335229062787217,0,2,3,False,True,1
3,0,-0.24682831437144034,-0.47908676070718687,-0.444999501816175,-0.490851126242999,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,0.7370344565322257,-0.47908676070718687,-0.444999501816175,-0.17644083433248264,0,0,-0.5583460543187373,1,3,2,False,True,0
2,0,0.43430745010032845,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,0,-0.5583460543187373,1,2,1,False,True,0
3,1,-1.7604633465309265,3.3624113695574844,1.8665256881734007,-0.03868997623179524,0,1,3.2318440153609194,0,0,2,False,True,0
3,0,0.09373956786444405,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.643343742842181,1,0,-0.5583460543187373,1,3,0,False,True,0
3,1,-0.4738735691953633,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,0,1,-0.5583460543187373,1,2,1,False,True,0
2,0,0.13158044366843122,0.481287771858981,0.7107630931786129,0.07207524709879538,0,0,0.7050506355744817,0,2,3,False,False,0
3,0,1.039761462964123,-0.47908676070718687,-0.444999501816175,-0.518642966035243,0,0,-0.5583460543187373,1,3,0,False,True,0
3,0,-1.4577363400990293,2.4020368369913165,1.8665256881734007,-0.1039403827005419,0,3,2.6001456704143098,0,0,2,False,True,0
1,1,1.7208972274358918,0.481287771858981,0.7107630931786129,1.1643341845142081,1,2,0.7050506355744817,0,3,3,False,True,1
3,0,-0.17114656276346604,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,0,0,-0.5583460543187373,1,2,1,False,True,1
1,0,0.6613527049242514,-0.47908676070718687,-0.444999501816175,-0.643343742842181,0,4,-0.5583460543187373,1,3,0,False,True,0
3,1,-0.17114656276346604,-0.47908676070718687,0.7107630931786129,-0.40215890707992474,1,2,0.07335229062787217,0,2,1,False,True,1
3,0,-2.063190352962824,3.3624113695574844,0.7107630931786129,0.12395270359585853,0,3,2.6001456704143098,0,0,3,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5089762391509841,0,0,-0.5583460543187373,1,2,0,True,False,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,0.4489151945732318,0,0,-0.5583460543187373,1,2,3,False,True,0
